timestamp,FPS,num_objects,confidences,conf_max,conf_min,conf_mean,conf_std
2026-02-23 22:06:58.670592,25.31,1,[0.7462599873542786],0.7462599873542786,0.7462599873542786,0.7462599873542786,
2026-02-23 22:06:58.699770,25.85,1,[0.740940272808075],0.740940272808075,0.740940272808075,0.740940272808075,
2026-02-23 22:06:58.742289,25.75,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:58.774281,27.05,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:58.817070,26.45,1,[0.3662332594394684],0.3662332594394684,0.3662332594394684,0.3662332594394684,
2026-02-23 22:06:58.834113,29.33,1,[0.32462817430496216],0.32462817430496216,0.32462817430496216,0.32462817430496216,
2026-02-23 22:06:58.849186,34.04,1,[0.3021497130393982],0.3021497130393982,0.3021497130393982,0.3021497130393982,
2026-02-23 22:06:58.877270,34.39,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:58.912079,34.98,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:58.953079,35.42,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:58.988941,35.43,1,[0.46052366495132446],0.46052366495132446,0.46052366495132446,0.46052366495132446,
2026-02-23 22:06:59.033161,34.25,1,[0.5107079148292542],0.5107079148292542,0.5107079148292542,0.5107079148292542,
2026-02-23 22:06:59.075478,34.29,1,[0.28580379486083984],0.28580379486083984,0.28580379486083984,0.28580379486083984,
2026-02-23 22:06:59.120841,33.37,1,[0.27230915427207947],0.27230915427207947,0.27230915427207947,0.27230915427207947,
2026-02-23 22:06:59.159471,33.6,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.181613,32.28,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.209498,29.18,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.240322,28.83,1,[0.2726970911026001],0.2726970911026001,0.2726970911026001,0.2726970911026001,
2026-02-23 22:06:59.270115,29.32,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.284412,33.87,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.300377,37.4,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.326984,38.89,0,[],0.0,0.0,0.0,0.0
2026-02-23 22:06:59.358755,39.67,1,[0.2653499245643616],0.2653499245643616,0.2653499245643616,0.2653499245643616,
2026-02-23 22:06:59.394407,40.28,1,[0.282596617937088],0.282596617937088,0.282596617937088,0.282596617937088,
2026-02-23 22:06:59.424214,41.08,1,[0.282129168510437],0.282129168510437,0.282129168510437,0.282129168510437,
2026-02-23 22:06:59.448300,40.66,1,[0.28099384903907776],0.28099384903907776,0.28099384903907776,0.28099384903907776,
